season,start_hour,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
spring,4,sunday,clear cloudy,0.26,0.2576,0.56,0.1642,0,1,1
spring,5,sunday,mist cloudy,0.26,0.2576,0.56,0.1642,1,1,2
spring,6,sunday,mist cloudy,0.26,0.2576,0.56,0.1642,0,1,1
spring,7,sunday,mist cloudy,0.24,0.2121,0.56,0.2985,0,3,3
spring,8,sunday,clear cloudy,0.22,0.2121,0.55,0.2836,0,18,18
spring,9,sunday,clear cloudy,0.22,0.2121,0.51,0.2537,3,29,32
spring,10,sunday,clear cloudy,0.22,0.2121,0.51,0.2836,8,71,79
spring,11,sunday,clear cloudy,0.24,0.2273,0.44,0.2537,23,70,93
spring,12,sunday,clear cloudy,0.24,0.2121,0.41,0.2836,29,75,104
spring,13,sunday,clear cloudy,0.26,0.2273,0.35,0.2985,23,95,118
spring,14,sunday,clear cloudy,0.28,0.2727,0.36,0.2537,22,69,91
spring,15,sunday,clear cloudy,0.26,0.2424,0.38,0.2537,35,78,113
spring,16,sunday,clear cloudy,0.24,0.2273,0.38,0.2239,22,77,99
spring,17,sunday,clear cloudy,0.22,0.2121,0.37,0.2537,23,82,105
spring,18,sunday,clear cloudy,0.2,0.2121,0.4,0.1642,11,56,67
spring,19,sunday,clear cloudy,0.18,0.197,0.47,0.1343,14,47,61
spring,20,sunday,clear cloudy,0.18,0.197,0.47,0.1642,7,50,57
spring,21,sunday,clear cloudy,0.18,0.197,0.51,0.1642,6,22,28
spring,22,sunday,mist cloudy,0.2,0.2121,0.49,0.1343,2,19,21
spring,23,sunday,mist cloudy,0.2,0.2273,0.4,0.1045,0,18,18
spring,0,monday,mist cloudy,0.2,0.197,0.47,0.2239,1,16,17
spring,1,monday,mist cloudy,0.2,0.197,0.44,0.194,1,15,16
spring,2,monday,mist cloudy,0.18,0.1667,0.43,0.2537,0,8,8
spring,3,monday,mist cloudy,0.18,0.1818,0.43,0.194,0,2,2
spring,4,monday,mist cloudy,0.18,0.197,0.43,0.1343,1,2,3
spring,5,monday,mist cloudy,0.18,0.197,0.43,0.1642,0,1,1
spring,6,monday,mist cloudy,0.18,0.1818,0.43,0.194,0,5,5
spring,7,monday,mist cloudy,0.16,0.1818,0.5,0.1343,4,9,13
spring,8,monday,mist cloudy,0.16,0.1515,0.47,0.2239,3,30,33
spring,9,monday,mist cloudy,0.16,0.1515,0.47,0.2239,8,39,47
spring,10,monday,mist cloudy,0.16,0.1515,0.5,0.2537,7,50,57
spring,11,monday,mist cloudy,0.16,0.1515,0.55,0.194,9,55,64
spring,12,monday,mist cloudy,0.18,0.197,0.47,0.1343,10,70,80
spring,13,monday,mist cloudy,0.18,0.197,0.47,0.1343,13,80,93
spring,14,monday,mist cloudy,0.18,0.2121,0.43,0.1045,12,74,86
spring,15,monday,mist cloudy,0.2,0.2121,0.47,0.1642,21,72,93
spring,16,monday,mist cloudy,0.2,0.2121,0.47,0.1642,6,76,82
spring,17,monday,clear cloudy,0.2,0.197,0.51,0.194,4,67,71
spring,18,monday,mist cloudy,0.18,0.1667,0.55,0.2537,7,85,92
spring,19,monday,light rain,0.18,0.1818,0.59,0.194,2,58,60
spring,20,monday,light rain,0.16,0.1515,0.8,0.194,4,29,33
spring,21,monday,light rain,0.16,0.1515,0.8,0.194,3,24,27
spring,22,monday,light rain,0.14,0.1212,0.93,0.2537,0,13,13
spring,23,monday,light rain,0.16,0.1364,0.86,0.2836,1,3,4
spring,12,tuesday,mist cloudy,0.2,0.1818,0.86,0.3284,0,3,3
spring,13,tuesday,mist cloudy,0.2,0.197,0.86,0.2239,0,22,22
spring,14,tuesday,mist cloudy,0.22,0.2273,0.8,0.1642,2,26,28
spring,15,tuesday,mist cloudy,0.22,0.2273,0.87,0.1642,3,32,35
spring,16,tuesday,mist cloudy,0.22,0.2273,0.87,0.194,0,61,61
spring,17,tuesday,mist cloudy,0.22,0.2273,0.82,0.194,1,124,125
spring,18,tuesday,mist cloudy,0.22,0.2273,0.8,0.1642,1,132,133
spring,19,tuesday,mist cloudy,0.22,0.2273,0.8,0.1343,1,98,99
spring,20,tuesday,mist cloudy,0.22,0.2727,0.87,0.0,0,83,83
spring,21,tuesday,mist cloudy,0.22,0.2424,0.93,0.1045,0,41,41
spring,22,tuesday,mist cloudy,0.22,0.2576,0.93,0.0896,0,33,33
spring,23,tuesday,mist cloudy,0.22,0.2727,0.93,0.0,1,19,20
spring,0,wednesday,mist cloudy,0.22,0.2727,0.93,0.0,0,3,3
spring,1,wednesday,light rain,0.22,0.2273,0.93,0.1343,1,6,7
spring,2,wednesday,light rain,0.22,0.2273,0.93,0.1343,0,3,3
spring,4,wednesday,light rain,0.22,0.2273,0.93,0.1343,1,1,2
spring,5,wednesday,mist cloudy,0.22,0.2576,0.93,0.0896,0,7,7
spring,6,wednesday,mist cloudy,0.22,0.2576,0.93,0.0896,0,32,32
spring,7,wednesday,mist cloudy,0.24,0.2576,0.92,0.1045,1,89,90
spring,8,wednesday,mist cloudy,0.24,0.2576,0.93,0.1045,1,196,197
spring,9,wednesday,mist cloudy,0.24,0.2576,0.93,0.1045,2,107,109
spring,10,wednesday,mist cloudy,0.26,0.2727,0.93,0.1343,1,46,47
spring,11,wednesday,mist cloudy,0.28,0.303,0.87,0.0896,5,47,52
spring,12,wednesday,mist cloudy,0.3,0.3182,0.81,0.0896,5,65,70
spring,13,wednesday,clear cloudy,0.4,0.4091,0.62,0.2836,11,67,78
spring,14,wednesday,clear cloudy,0.4,0.4091,0.58,0.2537,7,68,75
spring,15,wednesday,clear cloudy,0.4,0.4091,0.54,0.2836,4,78,82
spring,16,wednesday,clear cloudy,0.38,0.3939,0.58,0.3881,10,94,104
spring,17,wednesday,clear cloudy,0.36,0.3333,0.57,0.3284,7,190,197
spring,18,wednesday,clear cloudy,0.34,0.3182,0.61,0.2836,5,156,161
spring,19,wednesday,clear cloudy,0.32,0.2879,0.57,0.4179,4,108,112
spring,20,wednesday,clear cloudy,0.32,0.303,0.49,0.2985,2,74,76
spring,21,wednesday,clear cloudy,0.32,0.2879,0.49,0.4179,4,55,59
spring,22,wednesday,clear cloudy,0.3,0.303,0.52,0.1642,6,53,59
spring,23,wednesday,clear cloudy,0.3,0.2727,0.52,0.4627,1,27,28
spring,0,thursday,clear cloudy,0.26,0.2273,0.56,0.3881,5,8,13
spring,1,thursday,clear cloudy,0.26,0.2727,0.56,0.0,2,3,5
spring,2,thursday,clear cloudy,0.26,0.2727,0.56,0.0,0,2,2
spring,3,thursday,clear cloudy,0.26,0.2576,0.56,0.1642,0,1,1
spring,4,thursday,clear cloudy,0.26,0.2576,0.56,0.1642,0,1,1
spring,5,thursday,clear cloudy,0.24,0.2273,0.6,0.2239,0,6,6
spring,6,thursday,clear cloudy,0.22,0.2121,0.6,0.2239,0,35,35
spring,7,thursday,clear cloudy,0.22,0.2121,0.55,0.2239,1,100,101
spring,8,thursday,clear cloudy,0.22,0.2121,0.55,0.2836,2,247,249
spring,9,thursday,mist cloudy,0.24,0.2273,0.52,0.2239,3,140,143
spring,10,thursday,clear cloudy,0.26,0.2273,0.48,0.2985,1,56,57
spring,11,thursday,mist cloudy,0.28,0.2727,0.45,0.1642,5,63,68
spring,12,thursday,mist cloudy,0.3,0.3333,0.42,0.0,7,77,84
spring,13,thursday,mist cloudy,0.28,0.2879,0.45,0.1045,12,86,98
spring,14,thursday,mist cloudy,0.3,0.303,0.45,0.1343,6,75,81
spring,15,thursday,mist cloudy,0.32,0.3182,0.45,0.194,8,62,70
spring,16,thursday,mist cloudy,0.3,0.303,0.49,0.1343,8,83,91
spring,17,thursday,mist cloudy,0.3,0.3182,0.49,0.1045,8,207,215
spring,18,thursday,mist cloudy,0.26,0.2576,0.56,0.194,1,184,185
spring,19,thursday,clear cloudy,0.26,0.2273,0.56,0.3284,6,146,152
spring,20,thursday,mist cloudy,0.26,0.2424,0.6,0.2836,2,124,126
spring,21,thursday,mist cloudy,0.24,0.2273,0.6,0.2537,3,54,57
spring,22,thursday,mist cloudy,0.24,0.2121,0.65,0.2836,0,56,56
spring,23,thursday,mist cloudy,0.24,0.2121,0.65,0.3284,3,28,31
spring,0,friday,mist cloudy,0.24,0.2273,0.7,0.2537,1,20,21
spring,1,friday,mist cloudy,0.24,0.2273,0.7,0.2537,0,6,6
spring,2,friday,light rain,0.24,0.2424,0.75,0.1642,0,2,2
spring,3,friday,light rain,0.22,0.2121,0.8,0.2985,0,1,1
spring,4,friday,mist cloudy,0.22,0.2576,0.87,0.0896,0,1,1
spring,5,friday,clear cloudy,0.24,0.197,0.6,0.4179,1,4,5
spring,6,friday,clear cloudy,0.22,0.2121,0.55,0.2537,0,27,27
spring,7,friday,clear cloudy,0.2,0.1818,0.51,0.2836,2,66,68
spring,8,friday,clear cloudy,0.2,0.1818,0.47,0.3284,7,210,217
spring,9,friday,clear cloudy,0.2,0.1818,0.51,0.3582,7,159,166
spring,10,friday,clear cloudy,0.2,0.1667,0.47,0.4627,6,57,63
spring,11,friday,clear cloudy,0.22,0.1818,0.41,0.4627,6,53,59
spring,12,friday,clear cloudy,0.22,0.1818,0.27,0.5821,11,67,78
spring,13,friday,clear cloudy,0.2,0.1515,0.21,0.5821,8,65,73
spring,14,friday,clear cloudy,0.2,0.1515,0.25,0.5224,6,56,62
spring,15,friday,clear cloudy,0.16,0.1212,0.26,0.4478,4,61,65
spring,16,friday,clear cloudy,0.16,0.1364,0.26,0.3582,0,97,97
spring,17,friday,clear cloudy,0.14,0.1212,0.28,0.3582,10,151,161
spring,18,friday,clear cloudy,0.12,0.1212,0.3,0.2537,1,119,120
spring,19,friday,clear cloudy,0.12,0.1061,0.3,0.3284,3,93,96
spring,20,friday,clear cloudy,0.1,0.0758,0.33,0.4179,1,52,53
spring,21,friday,clear cloudy,0.08,0.0758,0.38,0.2836,0,41,41
spring,22,friday,clear cloudy,0.06,0.0303,0.41,0.3881,1,33,34
spring,23,friday,clear cloudy,0.06,0.0455,0.38,0.3284,0,27,27
spring,0,saturday,clear cloudy,0.04,0.0303,0.45,0.2537,0,13,13
spring,1,saturday,mist cloudy,0.04,0.0,0.41,0.3881,3,9,12
spring,2,saturday,mist cloudy,0.04,0.0303,0.41,0.2537,0,11,11
spring,3,saturday,mist cloudy,0.04,0.0303,0.41,0.2836,1,6,7
spring,4,saturday,mist cloudy,0.02,0.0152,0.48,0.2985,0,3,3
spring,6,saturday,mist cloudy,0.02,0.0303,0.44,0.2239,0,2,2
spring,7,saturday,clear cloudy,0.02,0.0152,0.44,0.2836,0,8,8
spring,8,saturday,clear cloudy,0.02,0.0,0.44,0.3284,1,26,27
spring,9,saturday,clear cloudy,0.04,0.0303,0.41,0.2537,3,37,40
spring,10,saturday,mist cloudy,0.04,0.0606,0.41,0.1642,3,50,53
spring,11,saturday,mist cloudy,0.06,0.0758,0.38,0.1343,4,59,63
spring,12,saturday,mist cloudy,0.06,0.1061,0.38,0.1045,10,60,70
spring,13,saturday,clear cloudy,0.08,0.1667,0.35,0.0,12,72,84
spring,14,saturday,clear cloudy,0.1,0.1364,0.33,0.1045,11,64,75
spring,15,saturday,clear cloudy,0.12,0.1515,0.28,0.0,10,93,103
spring,16,saturday,clear cloudy,0.12,0.1364,0.28,0.194,11,72,83
spring,17,saturday,clear cloudy,0.12,0.197,0.28,0.0,8,59,67
spring,18,saturday,clear cloudy,0.08,0.0909,0.35,0.194,0,54,54
spring,19,saturday,clear cloudy,0.08,0.1061,0.35,0.1343,6,53,59
spring,20,saturday,clear cloudy,0.06,0.0758,0.45,0.1642,1,44,45
spring,21,saturday,clear cloudy,0.06,0.1061,0.41,0.0896,0,39,39
spring,22,saturday,clear cloudy,0.06,0.1515,0.49,0.0,7,23,30
spring,23,saturday,clear cloudy,0.04,0.0758,0.57,0.1045,2,31,33
spring,0,sunday,clear cloudy,0.04,0.0758,0.57,0.1045,2,20,22
spring,1,sunday,clear cloudy,0.04,0.0758,0.57,0.1045,1,12,13
spring,2,sunday,clear cloudy,0.02,0.0606,0.62,0.1343,3,15,18
spring,3,sunday,clear cloudy,0.02,0.0606,0.62,0.1343,1,4,5
spring,5,sunday,mist cloudy,0.04,0.0758,0.57,0.1045,0,3,3
spring,6,sunday,mist cloudy,0.04,0.0758,0.57,0.1045,0,1,1
spring,7,sunday,clear cloudy,0.08,0.1061,0.58,0.1642,1,1,2
spring,8,sunday,clear cloudy,0.06,0.0758,0.62,0.1642,2,17,19
spring,9,sunday,clear cloudy,0.1,0.0758,0.54,0.3582,3,25,28
spring,10,sunday,clear cloudy,0.14,0.1061,0.46,0.3881,7,51,58
spring,11,sunday,clear cloudy,0.14,0.1364,0.43,0.2239,22,77,99
spring,12,sunday,clear cloudy,0.16,0.1212,0.37,0.4627,24,92,116
spring,13,sunday,clear cloudy,0.14,0.1061,0.33,0.3881,12,75,87
spring,14,sunday,clear cloudy,0.16,0.1364,0.28,0.3582,17,93,110
spring,15,sunday,clear cloudy,0.16,0.1364,0.28,0.3582,13,64,77
spring,16,sunday,clear cloudy,0.16,0.1364,0.26,0.3284,9,56,65
spring,17,sunday,clear cloudy,0.14,0.1061,0.26,0.3881,5,50,55
spring,18,sunday,clear cloudy,0.12,0.1212,0.3,0.2537,5,44,49
spring,19,sunday,clear cloudy,0.12,0.1212,0.3,0.2836,5,45,50
spring,20,sunday,clear cloudy,0.1,0.1061,0.36,0.2537,4,31,35
spring,21,sunday,clear cloudy,0.1,0.1061,0.36,0.194,5,20,25
spring,22,sunday,clear cloudy,0.08,0.0909,0.38,0.194,5,23,28
spring,23,sunday,clear cloudy,0.06,0.0606,0.41,0.2239,4,17,21
spring,0,monday,clear cloudy,0.06,0.0606,0.41,0.194,0,7,7
spring,1,monday,clear cloudy,0.04,0.0455,0.45,0.194,0,1,1
spring,3,monday,clear cloudy,0.04,0.0303,0.45,0.2537,0,1,1
spring,4,monday,clear cloudy,0.02,0.0606,0.48,0.1343,0,1,1
spring,5,monday,clear cloudy,0.02,0.0606,0.48,0.1343,0,5,5
spring,6,monday,clear cloudy,0.02,0.0758,0.48,0.0896,0,15,15
spring,7,monday,clear cloudy,0.02,0.1212,0.48,0.0,5,79,84
spring,8,monday,clear cloudy,0.04,0.1364,0.49,0.0,6,171,177
spring,9,monday,clear cloudy,0.06,0.1515,0.41,0.0,4,98,102
spring,10,monday,clear cloudy,0.1,0.1364,0.42,0.0,6,34,40
spring,11,monday,clear cloudy,0.1,0.1212,0.46,0.1343,3,43,46
spring,12,monday,mist cloudy,0.12,0.1364,0.42,0.194,11,52,63
spring,13,monday,mist cloudy,0.14,0.1364,0.43,0.2239,6,54,60
spring,14,monday,mist cloudy,0.14,0.1364,0.46,0.2239,2,43,45
spring,15,monday,clear cloudy,0.16,0.1667,0.4,0.1642,7,50,57
spring,16,monday,clear cloudy,0.16,0.1515,0.47,0.2537,4,66,70
spring,17,monday,clear cloudy,0.14,0.1212,0.5,0.2537,6,178,184
spring,18,monday,clear cloudy,0.14,0.1364,0.59,0.194,8,145,153
spring,19,monday,clear cloudy,0.14,0.1515,0.54,0.1642,5,101,106
spring,20,monday,clear cloudy,0.14,0.1364,0.59,0.194,1,80,81
spring,21,monday,clear cloudy,0.14,0.1515,0.63,0.1642,6,53,59
spring,22,monday,mist cloudy,0.14,0.1364,0.63,0.2239,3,32,35
spring,23,monday,mist cloudy,0.16,0.1515,0.64,0.2537,3,21,24
spring,0,tuesday,mist cloudy,0.16,0.1364,0.69,0.2836,3,6,9
spring,1,tuesday,mist cloudy,0.16,0.1667,0.69,0.1642,0,5,5
spring,2,tuesday,clear cloudy,0.16,0.1515,0.69,0.2239,0,2,2
spring,4,tuesday,clear cloudy,0.14,0.1667,0.74,0.1045,0,1,1
spring,5,tuesday,clear cloudy,0.14,0.1364,0.74,0.2239,0,9,9
spring,6,tuesday,clear cloudy,0.16,0.1818,0.74,0.1045,1,35,36
spring,7,tuesday,clear cloudy,0.16,0.1515,0.74,0.2239,5,103,108
spring,8,tuesday,mist cloudy,0.16,0.1818,0.74,0.1343,5,233,238
spring,9,tuesday,mist cloudy,0.2,0.2273,0.64,0.0896,10,134,144
spring,10,tuesday,mist cloudy,0.22,0.2424,0.6,0.1045,6,49,55
spring,11,tuesday,mist cloudy,0.24,0.2424,0.6,0.1343,6,55,61
spring,12,tuesday,mist cloudy,0.26,0.2879,0.56,0.0896,21,85,106
spring,13,tuesday,mist cloudy,0.26,0.2727,0.56,0.1343,21,72,93
spring,14,tuesday,mist cloudy,0.3,0.3333,0.45,0.0,11,57,68
spring,15,tuesday,mist cloudy,0.32,0.3485,0.42,0.0,21,63,84
spring,16,tuesday,mist cloudy,0.32,0.3485,0.42,0.0,14,102,116
spring,17,tuesday,clear cloudy,0.3,0.3333,0.45,0.0,14,208,222
spring,18,tuesday,mist cloudy,0.3,0.3182,0.49,0.0896,7,218,225
spring,19,tuesday,mist cloudy,0.26,0.2576,0.65,0.1642,13,133,146
spring,20,tuesday,clear cloudy,0.24,0.2273,0.65,0.194,16,103,119
spring,21,tuesday,clear cloudy,0.24,0.2273,0.65,0.194,5,40,45
spring,22,tuesday,clear cloudy,0.22,0.2273,0.64,0.1642,4,49,53
spring,23,tuesday,mist cloudy,0.22,0.2273,0.64,0.1642,3,37,40
spring,0,wednesday,mist cloudy,0.22,0.2273,0.69,0.1343,3,14,17
spring,1,wednesday,mist cloudy,0.24,0.2424,0.65,0.1343,0,5,5
spring,2,wednesday,light rain,0.22,0.2273,0.69,0.194,3,7,10
spring,5,wednesday,light rain,0.2,0.1818,0.86,0.2836,0,1,1
spring,6,wednesday,light rain,0.2,0.1818,0.86,0.2836,0,8,8
spring,7,wednesday,light rain,0.22,0.2121,0.87,0.2985,1,29,30
spring,8,wednesday,light rain,0.22,0.2121,0.87,0.2985,3,69,72
spring,9,wednesday,light rain,0.22,0.2121,0.87,0.2985,3,55,58
spring,10,wednesday,light rain,0.22,0.2121,0.93,0.2836,2,26,28
spring,11,wednesday,light rain,0.22,0.197,0.93,0.3284,6,35,41
spring,12,wednesday,light rain,0.22,0.197,0.93,0.3284,7,41,48
spring,13,wednesday,light rain,0.22,0.197,0.93,0.3284,4,43,47
spring,14,wednesday,light rain,0.22,0.197,0.93,0.3582,0,36,36
spring,15,wednesday,light rain,0.22,0.1818,0.93,0.4627,1,42,43
spring,16,wednesday,heavy rain,0.22,0.197,0.93,0.3284,1,35,36
spring,17,wednesday,light rain,0.2,0.1818,0.93,0.3582,0,26,26
spring,16,thursday,clear cloudy,0.22,0.2273,0.55,0.194,1,23,24
spring,17,thursday,clear cloudy,0.22,0.2424,0.55,0.1045,2,82,84
spring,18,thursday,clear cloudy,0.2,0.2273,0.69,0.0896,3,101,104
spring,19,thursday,clear cloudy,0.2,0.2273,0.69,0.0896,3,76,79
spring,20,thursday,clear cloudy,0.18,0.2121,0.74,0.0896,4,55,59
spring,21,thursday,clear cloudy,0.18,0.2121,0.74,0.0896,2,36,38
spring,22,thursday,clear cloudy,0.18,0.2121,0.74,0.0896,0,27,27
spring,23,thursday,clear cloudy,0.18,0.197,0.8,0.1642,0,16,16
spring,0,friday,mist cloudy,0.2,0.2121,0.75,0.1343,0,9,9
spring,1,friday,mist cloudy,0.2,0.2121,0.75,0.1343,1,2,3
spring,2,friday,mist cloudy,0.2,0.2121,0.75,0.1642,0,2,2
spring,3,friday,mist cloudy,0.2,0.2273,0.75,0.1045,1,0,1
spring,5,friday,mist cloudy,0.18,0.2121,0.8,0.1045,0,4,4
spring,6,friday,mist cloudy,0.18,0.197,0.8,0.1343,0,16,16
spring,7,friday,mist cloudy,0.16,0.197,0.86,0.0896,2,58,60
spring,8,friday,mist cloudy,0.16,0.197,0.86,0.0896,2,155,157
spring,9,friday,light rain,0.18,0.2121,0.86,0.0896,6,95,101
spring,10,friday,light rain,0.18,0.2121,0.86,0.1045,0,49,49
spring,11,friday,light rain,0.18,0.2121,0.93,0.1045,0,30,30
spring,12,friday,light rain,0.18,0.2121,0.93,0.1045,1,28,29
spring,13,friday,light rain,0.18,0.2121,0.93,0.1045,0,31,31
spring,14,friday,light rain,0.22,0.2727,0.8,0.0,2,36,38
spring,15,friday,mist cloudy,0.2,0.2576,0.86,0.0,1,40,41
spring,16,friday,clear cloudy,0.22,0.2727,0.8,0.0,10,70,80
spring,17,friday,clear cloudy,0.24,0.2424,0.75,0.1343,2,147,149
spring,18,friday,clear cloudy,0.24,0.2273,0.75,0.194,2,107,109
spring,19,friday,mist cloudy,0.24,0.2424,0.75,0.1343,5,84,89
spring,20,friday,mist cloudy,0.24,0.2273,0.7,0.194,1,61,62
spring,21,friday,mist cloudy,0.22,0.2273,0.75,0.1343,1,57,58
spring,22,friday,clear cloudy,0.24,0.2121,0.65,0.3582,0,26,26
spring,23,friday,clear cloudy,0.24,0.2273,0.6,0.2239,1,22,23
spring,0,saturday,clear cloudy,0.22,0.197,0.64,0.3582,2,26,28
spring,1,saturday,clear cloudy,0.22,0.2273,0.64,0.194,0,20,20
spring,2,saturday,clear cloudy,0.22,0.2273,0.64,0.1642,0,15,15
spring,3,saturday,clear cloudy,0.2,0.2121,0.64,0.1343,3,5,8
spring,4,saturday,clear cloudy,0.16,0.1818,0.69,0.1045,1,2,3
spring,6,saturday,clear cloudy,0.16,0.1818,0.64,0.1343,0,2,2
spring,7,saturday,clear cloudy,0.16,0.1818,0.59,0.1045,1,4,5
spring,8,saturday,clear cloudy,0.18,0.197,0.55,0.1642,3,31,34
spring,9,saturday,clear cloudy,0.18,0.2121,0.59,0.0896,0,34,34
spring,10,saturday,mist cloudy,0.18,0.2121,0.64,0.1045,4,51,55
spring,11,saturday,mist cloudy,0.18,0.197,0.64,0.1343,4,60,64
spring,12,saturday,mist cloudy,0.2,0.197,0.59,0.194,12,66,78
spring,13,saturday,mist cloudy,0.22,0.2273,0.55,0.1642,9,56,65
spring,14,saturday,mist cloudy,0.22,0.2273,0.6,0.1343,10,89,99
spring,15,saturday,clear cloudy,0.22,0.2121,0.69,0.2537,22,98,120
spring,16,saturday,clear cloudy,0.24,0.2424,0.6,0.1642,19,88,107
spring,17,saturday,clear cloudy,0.24,0.2879,0.6,0.0,9,82,91
spring,18,saturday,clear cloudy,0.22,0.2273,0.69,0.1343,9,59,68
spring,19,saturday,mist cloudy,0.22,0.2121,0.69,0.2537,6,52,58
spring,20,saturday,clear cloudy,0.18,0.2121,0.74,0.0896,1,42,43
spring,21,saturday,clear cloudy,0.18,0.2121,0.74,0.0896,1,35,36
spring,22,saturday,clear cloudy,0.16,0.197,0.8,0.0896,4,28,32
spring,23,saturday,clear cloudy,0.16,0.197,0.8,0.0896,3,30,33
spring,0,sunday,clear cloudy,0.16,0.1818,0.8,0.1045,0,33,33
spring,1,sunday,clear cloudy,0.14,0.2121,0.8,0.0,7,22,29
spring,2,sunday,clear cloudy,0.16,0.2273,0.8,0.0,1,10,11
spring,3,sunday,clear cloudy,0.14,0.2121,0.93,0.0,1,7,8
spring,4,sunday,clear cloudy,0.14,0.2121,0.93,0.0,0,1,1
spring,5,sunday,clear cloudy,0.14,0.2121,0.86,0.0,0,3,3
spring,7,sunday,clear cloudy,0.14,0.2121,0.86,0.0,0,3,3
spring,8,sunday,mist cloudy,0.14,0.2121,0.86,0.0,1,11,12
spring,9,sunday,mist cloudy,0.16,0.2273,0.8,0.0,4,34,38
spring,10,sunday,mist cloudy,0.18,0.2424,0.8,0.0,7,57,64
spring,11,sunday,clear cloudy,0.22,0.2727,0.75,0.0,9,50,59
spring,12,sunday,clear cloudy,0.3,0.3182,0.52,0.1045,10,87,97
spring,13,sunday,clear cloudy,0.28,0.2879,0.61,0.1045,13,71,84
spring,14,sunday,clear cloudy,0.28,0.303,0.61,0.0896,18,104,122
spring,15,sunday,clear cloudy,0.3,0.3333,0.56,0.0,14,95,109
spring,16,sunday,clear cloudy,0.3,0.3333,0.56,0.0,19,104,123
spring,17,sunday,clear cloudy,0.3,0.2879,0.56,0.194,6,71,77
spring,18,sunday,clear cloudy,0.26,0.2576,0.65,0.1642,8,57,65
spring,19,sunday,clear cloudy,0.26,0.2576,0.65,0.194,9,46,55
spring,20,sunday,mist cloudy,0.26,0.2727,0.65,0.1045,3,30,33
spring,21,sunday,mist cloudy,0.24,0.2424,0.7,0.1642,3,25,28
spring,22,sunday,mist cloudy,0.24,0.2273,0.7,0.194,2,19,21
spring,23,sunday,mist cloudy,0.24,0.2121,0.65,0.2836,5,16,21
spring,0,monday,mist cloudy,0.24,0.2273,0.65,0.2239,1,6,7
spring,1,monday,clear cloudy,0.22,0.2121,0.64,0.2537,2,5,7
spring,2,monday,clear cloudy,0.22,0.2273,0.64,0.194,0,1,1
spring,3,monday,clear cloudy,0.22,0.2273,0.64,0.194,0,2,2
spring,4,monday,clear cloudy,0.2,0.197,0.59,0.2239,0,2,2
spring,5,monday,clear cloudy,0.18,0.1667,0.64,0.2836,0,8,8
spring,6,monday,clear cloudy,0.16,0.1364,0.69,0.3284,0,37,37
spring,7,monday,mist cloudy,0.16,0.1364,0.64,0.2836,1,71,72
spring,8,monday,mist cloudy,0.16,0.1364,0.59,0.2836,3,182,185
spring,9,monday,mist cloudy,0.16,0.1364,0.59,0.2985,0,112,112
spring,10,monday,mist cloudy,0.16,0.1515,0.59,0.194,1,68,69
spring,11,monday,mist cloudy,0.16,0.1515,0.59,0.194,2,46,48
spring,12,monday,mist cloudy,0.18,0.2121,0.55,0.1045,6,62,68
spring,13,monday,mist cloudy,0.16,0.2273,0.59,0.0,2,52,54
spring,14,monday,mist cloudy,0.18,0.197,0.55,0.1343,1,85,86
spring,15,monday,mist cloudy,0.16,0.1818,0.59,0.1343,3,41,44
spring,16,monday,mist cloudy,0.16,0.1818,0.56,0.194,3,83,86
spring,17,monday,mist cloudy,0.16,0.1515,0.59,0.194,6,155,161
spring,18,monday,mist cloudy,0.16,0.1515,0.55,0.2239,3,153,156
spring,19,monday,clear cloudy,0.3,0.3182,0.61,0.1045,3,108,111
spring,20,monday,light rain,0.16,0.1667,0.59,0.1642,0,78,78
spring,21,monday,light rain,0.16,0.197,0.59,0.0896,3,53,56
spring,22,monday,mist cloudy,0.16,0.1818,0.59,0.1045,0,34,34
spring,23,monday,mist cloudy,0.16,0.197,0.64,0.0896,2,15,17
spring,0,tuesday,mist cloudy,0.16,0.1818,0.64,0.1045,2,6,8
spring,1,tuesday,mist cloudy,0.16,0.1818,0.69,0.1045,0,3,3
spring,2,tuesday,mist cloudy,0.16,0.2273,0.69,0.0,0,2,2
spring,3,tuesday,mist cloudy,0.16,0.2273,0.69,0.0,0,2,2
spring,5,tuesday,light rain,0.14,0.2121,0.93,0.0,0,3,3
spring,6,tuesday,light rain,0.14,0.2121,0.93,0.0,0,22,22
spring,7,tuesday,light rain,0.16,0.2273,0.93,0.0,0,52,52
spring,8,tuesday,light rain,0.16,0.2273,0.93,0.0,3,132,135
spring,9,tuesday,mist cloudy,0.16,0.2273,0.93,0.0,2,114,116
spring,10,tuesday,mist cloudy,0.16,0.2273,0.93,0.0,0,47,47
spring,11,tuesday,mist cloudy,0.18,0.2424,0.86,0.0,2,49,51
spring,12,tuesday,mist cloudy,0.2,0.2576,0.86,0.0,2,53,55
spring,13,tuesday,mist cloudy,0.2,0.2576,0.86,0.0,3,49,52
spring,14,tuesday,mist cloudy,0.22,0.2576,0.8,0.0896,5,49,54
spring,15,tuesday,mist cloudy,0.24,0.2879,0.75,0.0,7,45,52
spring,16,tuesday,mist cloudy,0.24,0.2424,0.75,0.1343,3,61,64
spring,17,tuesday,mist cloudy,0.24,0.2879,0.75,0.0,4,172,176
spring,18,tuesday,mist cloudy,0.24,0.2576,0.81,0.1045,3,165,168
spring,19,tuesday,mist cloudy,0.24,0.2424,0.81,0.1343,3,105,108
